job_id,source_job_id,job_title_std,city_std_final,province_std_final,job_family_std,job_family_confidence,city_std_confidence,skill_list,task_list,genai_exposure_level,jd_text_clean,review_job_family,review_skill_list,review_task_list,review_notes
job_807533,148328871,Merchandiser,深圳,广东,供应链/物流/采购,low,high,DeepSeek | Excel,,medium,"Duties : Managing product sourcing and quotation as requested by client Products: Fitness equipment, luggage and bags, Home Textile, Electrical Home Appliance, Electronic and outdoor products. Managing Manufacturers’ in terms of cost, quality, compliance and delivery assist in the Product Development process to ensure that products meet customers’ quality and budget requirements Order Follow-up / Coordination: follow up orders with vendors, customers, and internal parties to ensure customer satisfaction and on-time delivery; Sample Submission: arrange sample submission to customers for approval; Carry out visits to Trade Fairs and Factory Visit The other task assigned by supervisor. Requirements : College graduated or above; 3 years' experience, candidates with experience of similar position in representative office is preferable; Excellent command of both spoken and written English is a must. Fast typing speed and good knowledge of MS office (Word, Excel and PowerPoint) Familiar with the application of mainstream AI tools such as DeepSeek, Kimi, Doubao, etc. Ability of working independently, self-motivated, outgoing, mature, as well as a good team player, be able to work under pressure. Please send English and Chinese resume.",,,,
job_502019,152441029,Sales,上海,上海,销售/商务,high,high,AI Agent,,medium,"To develop sales and agent activities. With an analytical approach create overview of potential business opportunities and optimize processes as well as profit. Make sure operational processes and prices meet and exceed the customer needs. 开发销售渠道和代理资源。通过分析法开拓潜在整体的业务机会, 并优化流程和利润。确保操作流程和价格达到并超过客户需求。 FUNCTIONAL RESPONSIBILITY ? Create and maintain on-going sales & agent business; 开拓和维护正在进行的销售业务和代理业务; ? Manage daily quotation requests on all modes of transport received by agents and prospects; 负责每天处理来自代理商和潜在客户的各运输方式的报价请求; ? Ensure profitability on all requests; 确保所有的报价保有利润; ? Participate in relevant events & meetings with agents and customers; 参与代理商和客户的相关活动及会议; ? Liaise with operational departments to find best solution for any given transport; 保持与业务部门的沟通，提供***的运输解决方案; ? Create and maintain relationships with agents and customers; 与代理商和客户建立和保持良好的关系; ? Keep yourself updated with market situation in general for all modes of transport; 确保自己掌握相关所有运输方式的最新市场情况; ? Must be able to act according to defined targets including meeting KPI and budget; 必须能够根据既定的目标行事, 包括达成 KPI 和预算; ? Other works arranged by direct supervisor or station manager 直接主管或分公司经理安排的其他工作。 PERSONAL CAPABILITIES & EDUCATION ？ Minimum 2 years related experience in freight forwarding operations. Sales experience in freight forwarding industry is preferred. 2 年以上货运代理操作。有货运代理行业销售经验优先考虑 ？ Responsible, Reliable, Well-organized, Honest, Team-player, Customer oriented 负责, 可靠, 有条理的, 诚实, 团队合作, 客户导向 ？ Customer oriented, energetic, proactive and aggressive ？ 善于引导客户，积极主动，有进取心 ？ Self driven with ability to work independently with given tasks 具备自我激励能力并独立完成分配的工作 ？ Innovative mindset, curious and creative thinking 具有创新思维, 好奇心和创造性思考 ？ Knowledgeable in local customs and international trade with a basic understanding 熟悉当地海关操作流程，并对国际贸易有基本认识 ？Excellent communication skill in both Chinese and English, written and oral 优秀的书面和口头的中英文沟通能力和表达能力, ？ College Degree or above 大专及以上学历",,,,
job_1081036,171295952,新媒体内容运营与增长实习生,广州,广东,市场/运营,high,high,Midjourney,内容创作 | 市场推广,medium,【你的核心任务：定义德系美学，驱动全球增长】 在这个岗位上，你将深度参与两个***德国品牌的“双循环”招商计划。你既是品牌视觉的“策展人”，也是精准获客的“操盘手”。 1. 内容创作（审美向）： 视觉定义： 深入高端展厅与实验室，负责德国贝朗品牌在 TikTok、Instagram、视频号的视频拍摄与剪辑，服务于全球招商业务。 人设经营： 协助打造“品牌主理人”等IP人设号，将硬核的德系工艺（如 PVD 电镀、高定收纳系统）转化为 C 端避坑指南与 B 端招商干货。 AI 协同： 熟练调用 Midjourney/即梦等 AI 工具进行素材的二次创作（如：一键生成不同国家风格的实景应用图），实现内容的高效高质产出。 2. 精准投放（数据向）： 全链路获客： 负责 TikTok Ads、抖音千川或小红书聚光平台的广告投放协同。 AB Test 策略： 针对“品牌调性视频”与“专业拆解视频”进行流量测试，分析点击率 (CTR) 与留资成本 (CPL)，持续优化获客路径。 线索洗排： 监控后台私信与评论区，利用 AI 工具辅助筛选全球高意向加盟商及工程商询盘。 任职要求： 1.本科及以上学历，广告学、传播学、新媒体、视觉传达、市场营销等相关专业优先； 2.英语读写流利，能无障碍阅读海外社媒素材； 3.具备较强的自驱力与执行力，能适应快节奏实习工作，主动跟进项目进度 4.每周可到岗3-5天，实习周期不少于3个月。,,,,
job_010890,170400736,高级Java工程师,大连,辽宁,软件开发,high,high,ChatGPT | Docker | Git | Java | Kafka | Linux | Redis | SQL | Spring Boot | TypeScript | Vue,方案设计 | 测试验证 | 软件开发 | 需求分析,medium,核心职责 1、参与产品全生命周期开发流程，涵盖需求分析、系统设计、编码实现、测试验证、部署上线及后期维护等关键环节。 2、积极运用ClaudeCode、Cursor等AI编程助手，完成代码生成、重构优化、调试排错、测试用例补全及代码理解等工作，并对生成结果进行严格评审与迭代优化。 3、借助ChatGPT、GLM等大语言模型工具，辅助开展技术方案设计、代码审查、技术文档撰写、复杂技术难题攻关及新技术学习等任务。 4、遵循团队代码规范，编写清晰、高效、可维护的代码，保障代码质量。 5、设计并实现具备高可扩展性的API及微服务架构，支撑产品业务发展。 6、参与团队代码审查工作，既要关注代码逻辑合理性，也要分享并评审AI生成代码的***实践。 7、在团队内部推广AI辅助开发的***实践，推动其在工程流程中的规范化落地与规模化应用。 四、任职要求 （一）必备技能 基础开发能力 1、计算机科学或相关专业本科及以上学历，或具备同等实践经验。 2、拥有5年以上JAVA开发经验，精通Java语言及Spring、Spring Boot、MyBatis等主流框架，深入理解JVM原理、多线程编程、并发处理机制及常见设计模式。 3、熟练掌握Spring Cloud Alibaba、Dubbo等微服务架构，及Kafka、Redis、RocketMQ等相关中间件，具备全栈开发能力。 4、具备扎实的数据库设计与优化能力，精通MySQL数据库，掌握常见SQL调优技巧，了解SQLserver、达梦、人大金仓等数据库。 5、熟悉分布式系统设计理念，具备高并发、高可用系统开发经验，理解服务治理、熔断限流、分布式事务等核心机制。 6、熟悉Uniapp、Vue3.0、TypeScript、Vite6、Ant Design Vue4等前端技术。 7、熟悉Docker、Jenkins等工具，及Linux、银河麒麟等国产服务器操作系统。 8、熟练使用Git版本控制工具，了解协同开发流程。 9、具备良好的问题解决能力与批判性思维，有政府项目经验者优先。,,,,
job_676917,170586032,Quality Engineer,嘉兴,浙江,生产/质量,high,high,AI Agent | 质量管理,,medium,"The Impact You'll Make The primary function of this role is to proved Quality Engineering expertise and assist our customers in support of existing and developing programs. . What You’ll Be Doing ● Executes the development, implementation and improvement of the quality management system (ISO/TS). ● Champion and lead local organizations in the adoption and use of Six Sigma Methods and Practices acting as a “change agent” within the organization. ● Establish, train and lead Root Cause Analysis Teams in the area of inspection reject and warranty reduction to meet plant DPPM goals. ● Network within Danfoss and other companies on best practices. ● Serve as contributing member on various plant improvement teams. ● Lead advanced product quality planning (APQP/PPAP) activities regarding new/revised product. ● Coordinate and manage reviews and revisions to production failure mode effects analysis (FMEA) and control plans ● Lead quality internal audit teams. ● Participate in cost out activity to aid in meeting departmental and plant goals for customer returns, warranty, scrap, *** pass yield and cost reduction. ● Investigates and eliminates causes of quality problems and follows up on corrective actions ● Effective communications skills, both verbal and written. ● Abide by all facility safety guidelines and quality procedures. ● Attendance and punctuality are are a critical and essential job function. ● Utilize the Lean Six Sigma system to improve the facilities overall performance ● Utilize the Quality System to improve the facilities overall performance ● Performs other job duties as assigned What We're Looking For ● Bachelor’s degree in a related field and 3 years’ experience in a similar role ● 5 years of work experience in a manufacturing environment. ● Preferred qualifications in Engineering or other technical degree, CQT, CQE, EIT, CQA. ● Good command of English What You'll Get from Us 1. We promote from within and support your learning with mentoring, training, and access to global opportunities. 2. You’ll have flexibility, autonomy, and support to do your best work while maintaining a healthy work-life balance. Your well-being matters to us. 3. We strive to create an inclusive work environment where people of all backgrounds are respected, and valued for who they are. 4. You’ll receive benefits like 13th salary, annual bonus, paid vacation, pension plans, personal insurance, and more. These vary by country and contract, but they’re worth asking about—we think they’re pretty great. Ready to Make a Difference? If this role excites you, we’d love to hear from you! Apply now to start the conversation and learn more about where your career can go with us. All qualified applicants will receive consideration for employment without regard to race, color, religion, ***, sexual orientation, gender identity, national origin, age, disability, veteran status, or other protected category.",,,,
job_1084238,170611477,新媒体运营主管,武汉,湖北,市场/运营,high,high,ChatGPT,内容创作,medium,岗位职责 1、 带领团队围绕蚯蚓养殖产品、有机肥（蚯蚓粪有机肥等）制定直播、内容转化及达人等第三方网络营销整体策略，拆解并达成月度/年度销售目标； 2、 搭建团队话术库及转化SOP，带教新人，提升团队人效，岗位工资与团队管理成效、绩效完成情况直接挂钩； 3、 具备直播、文案双能力，可独立完成直播出镜、卖货文案/脚本撰写，同时统筹达人筛选、对接、维护及效果复盘等第三方营销工作； 4、 熟练运用数字人直播工具、AI文案创作工具完成营销工作，落地相关智能化运营玩法并优化效果； 5、 每日复盘直播、文案、达人合作等全渠道数据，分析转化率、流量、成交率等核心指标，及时调整运营打法； 6、 审核团队直播脚本文案、达人合作素材，把控内容专业性与营销转化性。 任职要求 1、 具备直播出镜、文案撰写双能力，拥有达人等第三方网络营销资源或操作经验； 2、 熟练使用数字人直播相关工具（如数字人建模、直播推流工具）、AI文案创作工具（如ChatGPT、文心一言等），能独立落地智能化营销工作； 3、 有蚯蚓养殖/有机肥行业新媒体销售经验者优先，有农业、环保类行业新媒体销售经验者可优先投递； 4、 具备优秀的团队管理能力，能有效拆解目标、带教新人、提升团队整体业绩； 5、 数据敏感度高，能通过数据复盘优化营销策略，具备可量化的新媒体销售团队管理成果。,,,,
job_548038,170649982,Inside Sales Agent (Assigned）,北京,北京,销售/商务,high,high,AI Agent,,medium,"岗位职责 1.根据公司营销模式及要求对客户进行开发、产品销售及推广工作。 2.熟练掌握电话销售技巧，了解客户需求，对目标客户群体进行跟进、维护等，按时完成公司下达的销售任务。 3.维护好与客户之间的良好关系，促进公司与客户的长期合作。 4.讲究团队合作精神，配合团队完成各类sales admin工作，做好与各部门的协调和沟通工作，保持工作与各部门的顺畅衔接。 任职资格 1、大專或以上学历，电子类相关专业毕业优先。 2、有相关电话销售工作经验者优先。 3、热爱销售事业，工作稳重、踏实有责任心。 公司将提供良好的外资环境、薪资待遇、全方位的培训机制和晋升体制，欢迎广大有志向者前来应聘。 Job Descriptions: 1.As company's marketing model required, the position needs to develop customers, sale products and promote the market. 2.Master the skill of telesales, understand the demand of customers, trace and communicate with the targeted customers and finish the sale task of the company. 3.Maintain the good relationship with customers and promote the cooperation between the company and customers. 4.Have team spirit, coordinate and keep close relationship with other departments. Job Qualifications: 1.Degree or above majoring in Electricity is preferable. 2.Have experience about telesales related. 3.Be keen on sales career, be careful and responsible for work Our company will provide good foreign environment, fat payment, training from different aspects and chance of promotion. Welcome graduates with lofty ideas to apply for the position.",,,,
job_1054198,170015611,动画设计师,重庆,重庆,设计/内容,high,high,Stable Diffusion,内容创作,medium,岗位职责：1.根据导演需求，对提供的素材进行剪辑和后期制作，负责视频生成相关工作 2设计动态分镜与场景预演，指导AI生成内容与传统动画的无缝衔接 3.统筹AI工具（如Stable Diffusion、RunwayML、即梦，可灵）在动画生成全流程的应用，优化人机协作效率 任职要求： 1. 1年及以上相关工作经验 2.动画、影视、导演等相关专业本科及以上学历，可接收应届生、实习生 3.热爱喜欢动画，热爱ACG文化，熟悉AI视频相关工作流 4.有一定的视频后期设计能力，熟练使用AE、PR工具，能够独立进行视频特效制作、视频剪辑。 5.具备团队精神，拥有很好的合作意识和沟通能力。,,,,
job_968641,171185068,电商运营经理,深圳,广东,市场/运营,high,high,Prompt Engineering,内容创作 | 运营优化,medium,一、岗位职责 1. 全平台电商运营统筹：负责抖音、快手、小红书、视频号等国内电商流量平台，及TikTok（抖音国际版）、Instagram（照片墙）、Facebook（脸书）等跨境社媒电商运营；同步对接亚马逊、阿里国际站、速卖通、Shopee（虾皮）、Lazada（来赞达）、TikTok Shop等跨境电商店铺，做好店铺运维、内容规划、选题策划、产品种草布局，兼顾国内流量转化与海外本土化运营需求。 2. AI工具赋能电商变现：熟练运用豆包、Kimi、文心一言等AI工具，完成产品文案、短视频带货脚本、引流标题、卖点提炼、多语种翻译校对；借助AI绘画、AI剪辑工具产出主图素材、推广视频、字幕优化，挖掘国内外电商热点，打造高转化、高适配的电商内容。 3. 账号运维与数据复盘优化：负责电商账号日常发布、粉丝互动、评论维护、舆情管控；跟踪曝光、点击率、询单、转化、GMV等核心电商数据，复盘内容与投放效果，借助AI优化运营策略、提升店铺销量与引流效率。 4. AI运营体系迭代升级：紧跟AI工具与电商行业趋势，优化提示词话术、沉淀电商内容模板与运营方法论，搭建标准化AI创作与电商运营流程，提升团队选品、种草、转化全链路效率。 5. 营销活动落地与业绩攻坚：配合团队执行平台大促、品牌活动、产品推广等营销计划，联动各部门落地电商内容与活动玩法，助力店铺业绩提升、品牌声量扩大与用户沉淀。 二、任职要求 1. 大专及以上学历，电子商务、市场营销、广告传媒、跨境电商等相关专业优先；具备3年及以上电商运营、短视频带货、跨境电商、新媒体电商相关工作经验者优先。 2. 精通主流AI创作工具（豆包、Kimi、文心一言、AI绘画/剪辑工具等），熟练掌握提示词优化技巧，可独立通过AI完成电商文案、带货脚本、素材制作等全流程工作，快速响应店铺运营与推广需求。 3. 深度熟悉抖音、快手、小红书、视频号等国内电商平台规则与流量逻辑；了解TikTok、Instagram、Facebook等跨境社媒电商，以及亚马逊、阿里国际站、速卖通、虾皮、来赞达、TikTok Shop等跨境电商平台运营规则，熟知海外用户消费偏好与带货内容风格。 4. 具备扎实的电商文案功底与产品卖点提炼能力，审美在线；会使用剪映完成基础带货视频剪辑、擅长图文排版、懂基础店铺运维者优先。 5. 网感敏锐，擅长捕捉电商热点与用户消费需求，学习能力强，做事细心高效、执行力强，具备团队协作意识与目标感。 6. 能独立完成电商账号/店铺从策划、内容创作到运营转化的全流程工作；有AI+电商运营实操案例、跨境电商操盘、短视频带货起号经验者优先录用。,,,,
job_516043,170762412,急聘高级销售专员（轻松坐班接受无经验小白）,杭州,浙江,销售/商务,high,high,DeepSeek,,medium,公司每周五固定下午茶喝零食和各种水果，我们相信你可以通过自己的努力闯出自己的未来，赚到理想的薪酬！ 新人试用期6000-8000＋（就算佛系也能开单）提成20%到40%，还有现金奖金3000-20000 平均薪资2-4W，老员工5-10W（真实收入水平，工资条可查） 年薪的话新人最低也有10w＋ 后期熟练之后薪资会更高，30w＋不是问题。 新人一周左右基本开单，几万，几十万到几百万的单子不等 无经验不重要有野心想赚钱公司有实力培养你 1.公司现在正在大力的扩建中，急招多个管理岗位！！！ 2.公司在抖音快手头条微信朋友圈等各大网络平台投放广告，有自己的运作平台提供精准客户资源 【福利待遇】 1.精准来源:不需要自己挖掘客户，我们有自己的Deepseek运营平台前端确认意向度，我们直接成单，15天让你开单，提成自己拿！！ 2.福利优厚：带薪休假+法定节假日均放假+生日福利 3.日常团建：生日会+各类PK赛+年会+旅游+轰趴+聚餐+下午茶 4.公司每周五提供超丰盛的下午茶、水果、各种零食小吃 5.月度、年度抽奖，苹果大奖拿到你手软 6.别墅轰趴，国内外豪华游 7.晋升空间：扩展1000人众多管理岗位：业务/运营管理线/销售管理线/职能管理钱 8.工作环境：高大上甲级写字楼，全新办公区高端办公用品 9.薪资待遇：高于城市平均薪资水平，均薪3W起步，咱们这的伙伴基本稳定下来平均年薪30-55万，TOP年薪100万，单月TOP拿过38万。 10.带薪培训：系统专业的带薪培训，师傅一带一带教，让你得到全面的发展和学习 11.工作氛围：不定期旅游轰趴团建，开开心心工作，快快乐乐赚钱 【岗位职责】 1.公司在抖音快手头条微信朋友圈等各大网络平台投放广告，有自己的运作平台提供精准客户资源 2.我们主要先通过公司系统联系有精准需求的客户，客户精准，没有开单压力，可以拿到高额绩效奖金。 3.受理线上主动申请的客户（不用打骚扰电话） 4.根据客户自身情况，给客户制定最合适的方案（不用求这客户，不用看客户脸色） 【我们的薪资】 新人试用期6000-8000＋（就算佛系也能开单）提成20%到40%，还有现金奖金3000-20000 平均薪资2-4W，老员工5-10W（真实收入水平，工资条可查） 新人一周左右基本开单，几十万到几百万的单子不等 无经验不重要有野心想赚钱公司有实力培养你 如果你有强烈的赚钱欲望，压力大，有负债，加入我们半年还清负债，两年还清房贷 【晋升路径】 每三个月部门内部会有晋升调薪机会，公司目前扩大规模，空缺100多个管理岗位。 直说吧，我们要你你想赚钱，那就来看看。我们不跟你谈理想，知道你的理想是不想上班，我们只告诉你你能赚多少！,,,,
job_286625,150170297,Operations - Air cargo 空运操作,上海,上海,软件开发,medium,high,AI Agent | Excel,,medium,"岗位职责 1、接收订单以及安排订舱、运输、货物跟踪、报关、结算等事宜； 2、制作空运单证及其它相关文件，负责录入应收应付费用，安排开票事宜； 3、负责提供海外代理业务文件及放货事宜； 4、单证及文件的整理及归档等； 5、客户投诉、纠纷的处理及上级交办的其他相关工作。 任职资格 1、大专及以上学历，进出口贸易、物流类相关专业； 2、1年以上空运出口相关领域业务操作经验优先； 3、熟悉空运操作，具备单证、货代、运输及一定进出口贸易知识； 4、英语良好；英语熟练者，可放宽经验要求 You main tasks: 1. communicate with overseas agents for shipping instruction; 2. communicate with shpr for bkg receiving and p/u arrangement; 3. communicate with airline agent or CP/HKG for booking space, and awb verification; 4. issue all docs necessary for air transport in CW1,such as hawb ,cargo manifested/n and so on); 5. create spot, update shpt on the way events on time and upload pre-alert docs into spot timely and correctly; 6. key in cost and purchase for each hawb into fm3000 timely and correctly to make sure file close on time; 7. issue d/n on time and push local shprs for earlier settlement; 8. other jobs assigned by management. Job Requirements: 1. colleague degree or above,major in english,foreign trade or logistic managment will be prefered; 2. good at basic computer skills,such as word,excel; 3. good english ability in reading,writing and basic speaking; 4. working experience in an international freight forwarding or air carriers would be a big advantage; 5. basic knowledge on import and export procedures; 6. basic knowledge on customs declaration.",,,,
job_588760,170602716,包机客服 / Charter CS,广州,广东,客服/支持,high,high,AI Agent | Excel,客户维护,medium,"工作职责： A. Make cargo bookings in airline systems. 在航司系统中进行货物订舱。 B. Providing customer service for export shipments such as: 为客户提供出口货物服务诸如  Accepting booking from shipper, forwarder & agent. 接受托运人、货代和代理的订舱；  Providing AWB number. 提供空运提单号；  Preparing booking sheet. 准备订舱单；  Giving cargo plan to airlines. 向航空公司提供出口货物计划；  Sharing shipments information to customers. 与客户分享货运信息；  Monitoring trucking and handover shipments to airport. 监控货车运输并将货物交至起运港；  Following up on customs clearance with shippers and agents. 与托运人和代理跟进清关情况。 C. Follow-up cargo buildup with Airport Gound Handling Agent (GHA). 与机场地面服务代理（GHA）进行后续货物集结。 D. Prepare shipment invoices and share them with customers. 准备发票并发送给客户。 E. Providing cargo lifting report. 提供货物吊装报告。 F. Other tasks assigned by the leader or management. 领导交代的其他任务。 任职要求： 1. Associate degree or above, preferably in Aviation, Logistics, English, or Business. 大专及以上学历，航空、物流、英语或商务类专业优先。 2. 3+ years in charter/airline/HNW client service, familiar with full charter operation process. 3年以上包机/航司/高端客户服务经验，熟悉包机保障全流程。 3. Capable of independently interfacing with multiple roles including customers, flight crews, ground agents, and overseas agents. 能独立对接客户、机组、地面代理、境外代理等多方角色。 4. Proficient in using Office software, especially skilled in Excel data entry and email writing. 熟练使用Office办公软件，尤其Excel录入与邮件撰写。 5. Fluency in Mandarin and English 英语和普通话流利。",,,,
job_013586,171372223,数据开发工程师,南京,江苏,软件开发,high,high,Hadoop | Java | Oracle | Python | RAG | SQL | Spark,,medium,工作职责： 1. 负责企业级数据平台的模块开发、迭代与维护工作； 2. 基于大数据技术栈完成多源异构数据的采集、清洗、计算和存储； 3. 负责向量数据库的设计、开发、调优及日常管理； 4. 负责图数据模型设计、图计算开发等相关工作； 5. 对接业务方需求，落地数据相关解决方案并保障数据质量； 6. 参与数据建模相关工作，保障数据模型的合理性和实用性； 任职要求： 1. 本科及以上学历，***计算机类专业，3 年及以上数据开发实战经验； 2. 熟练掌握 Hadoop、Spark、Iceberg 等主流大数据技术栈； 3. 具备向量数据库（Milvus/PGVector/FAISS 等）实际开发经验； 4. 具备图数据库（Neo4j/JanusGraph 等）开发及应用经验； 5. 熟练掌握 Java、Python 至少一门开发语言； 6. 具备数据建模能力，能独立完成数据模型设计与优化； 7. 熟悉 PG/MySQL/Oracle 等关系型数据库，熟练编写 Shell 脚本。,,,,
job_013601,170971014,数据开发工程师,南京,江苏,软件开发,high,high,Hadoop | Java | Oracle | Python | RAG | SQL | Spark,,medium,工作职责 1. 负责企业级数据平台的模块开发、迭代与维护工作； 2. 基于大数据技术栈完成多源异构数据的采集、清洗、计算和存储； 3. 负责向量数据库的设计、开发、调优及日常管理； 4. 负责图数据模型设计、图计算开发等相关工作； 5. 对接业务方需求，落地数据相关解决方案并保障数据质量； 6. 参与数据建模相关工作，保障数据模型的合理性和实用性； 任职要求 1. 本科及以上学历，***计算机类专业，3 年及以上数据开发实战经验； 2. 熟练掌握 Hadoop、Spark、Iceberg 等主流大数据技术栈； 3. 具备向量数据库（Milvus/PGVector/FAISS 等）实际开发经验； 4. 具备图数据库（Neo4j/JanusGraph 等）开发及应用经验； 5. 熟练掌握 Java、Python 至少一门开发语言； 6. 具备数据建模能力，能独立完成数据模型设计与优化； 7. 熟悉 PG/MySQL/Oracle 等关系型数据库，熟练编写 Shell 脚本。,,,,
job_108720,170437055,Tax & Reporting accountant,广州,广东,财务/会计,low,high,AI Agent | SAP,,medium,"工作职责: 1.Extract data and understanding accounting flow from SAP to support various entity level external reporting obligation 2.Prepare the full statutory report for statutory audit and statutory filing purposes, including statutory adjustments, notes to financial statements and cash flow and response to auditor’s questions related to data provided 3.Responsible for data provision for corporate income tax and indirect tax processes request from tax agent and internal tax team 4.Responsible for preparation and submission for various tax compliances requests 5.Support tax audit inquiries 6.Support ad-hoc projects as assigned 任职资格: 1.Bachelor's degree in Finance, Accounting or related major 2.Solid Knowledge of both USGAAP and IFRS 3.Written and verbal English fluency 4.3-5 years of Experience in working with both Big 4 audit firms or multinational company 5.Experience in preparing and presenting financial and management reporting deliverables 6.Experience in preparing and submission of tax filing in APAC market 7.CPA/ACCA or equivalent 8.Strong understanding of compliance implications and controls impacting business areas 9.Critical thinking and problem solving skills 10.Ability to manage on-time delivery of effective solutions 加入凯捷大家庭，您可以享受健全福利保障： 1.工作时间：5天8小时工作制，周末双休； 2.六险一金：五险一金+补充性商业医疗保险； 3.带薪休假：除享有国家法定节假日外，还拥有至少10天带薪假期、婚假、产检假、产假以及陪产假、哺乳假等，助您达到工作生活的平衡； 4.年终奖：根据员工表现和公司经营状况发放 5.免费体检：我们为保障员工身体健康，每年为全体员工提供一次免费全面健康检查； 6.完善的在职培训：70/20/10学习模型，资源丰富的课堂及线上学习平台，带薪上岗培训，配备资深员工指导； 7.人性化工作环境：舒适宽敞的员工餐厅、员工休息区、图书馆、和谐的工作气氛； 8.多元化员工活动：运动会、团建、年会等精彩活动给您平台，任您施展才华； 等等各种福利，欢迎您的加入:)",,,,
job_830072,170812634,(Senior) Regulatory Affairs Manager,北京,北京,生产/质量,high,high,GPT | 质量管理,,medium,"-Directs the development of submission of product registration, progress reports, supplements, amendments, and/or periodic experience reports. Provides strategic product direction to teams on interaction and negotiates evidence with regulatory agencies. Interacts and negotiates with regulatory agency personnel in order to expedite approval of pending registration and answers any questions. Serves as a regulatory liaison on the project team throughout the product lifecycle. Ensures rapid and timely approval on of new drugs, biologics/biotechnology and/or medical devices and continued approved status of marketed drugs or medical devices. Serves as regulatory representative to marketing or research project teams and government regulatory agencies. Provides advice to development and/or marketing teams on manufacturing changes, line extensions, technical labeling, appropriate regulations and interpretations. Coordinates, reviews, and may prepare reports for submission. Major accountabilities: •Is responsible for implementing regulatory strategy and managing operational activities for assigned medium regions. Provides input into global regulatory strategy and contributes to Regulatory Functional Plan (RFP) and Seed Document, or their equivalents, including identification of gaps or risks in global strategic plan for assigned regions. •Partners with regions to align on regulatory strategy in order to fulfil business objectives -Implements RFP across assigned regions. Determines requirements and sets objectives for Health Authority (HA) interactions with DRA GPT representative and/or GTAL. •Facilitates preparation and finalization of briefing books and contributes to preparation of summary documents. Develops and implements plans for timely response to HA requests and coordinates responses. May serve as local HA liaison depending on location (e.g., FDA or EMA). •Drives coordination, planning, and submission of dossiers in assigned regions worldwide. Review of global dossier summary documents. Develops and implements plans to avoid/minimize clock stops during submission review. Reviews, approves and submits Clinical Trial Applications (CTAs) and Investigational New Drugs (INDs). Reviews and submits Risk Management Plans. •May lead negotiations for regional approvals independently or with DRA GPT representative and/or GTAL. Responsible for facilitating timely submission and approval of dossier with HAs under the guidance of the DRA GPT representative and/or GTAL. •Erroneous decisions result in critical delays and modifications to projects or operations cause substantial expenditure of additional time, human resources, and funds and jeopardize future business activity -Contributes to and often leads the development of departmental goals and objectives. •Reporting of technical complaints / adverse events / special case scenarios related to Novartis products within 24 hours of receipt -Distribution of marketing samples (where applicable) Minimum Requirements: Work Experience: •Functional Breadth. Cross Cultural Experience. Lifesciences. •Operations Management and Execution. •Project Management. •Clinical Trials. Drug Development. •Detail Oriented. •Negotiation Skills. •Regulatory Compliance. •English. Why Novartis: Helping people with disease and their families takes more than innovative science. It takes a community of smart, passionate people like you. Collaborating, supporting and inspiring each other. Combining to achieve breakthroughs that change patients’ lives. Ready to create a brighter future together? Join our Novartis Network: Not the right Novartis role for you? Sign up to our talent community to stay connected and learn about suitable career opportunities as soon as they come up. You can follow us via Novartis Recruitment WeChat Official Account and Novartis Recruitment WeChat Video Account. Benefits and Rewards: Go to Novartis career website to learn about all the ways we’ll help you thrive personally and professionally.",,,,
job_336376,170428569,GMP咨询顾问,上海,上海,其他/待定,low,high,ChatGPT | 质量管理 | 项目管理,合规审查 | 项目管理,medium,【职位内容】 1. 在项目负责人指导下，独立承担部分模块的现场工作和报告编写；主要模块包括： a) 质量体系：偏差、变更、CAPA、退货、投诉、文件管理等 b) 计算机化系统验证、数据完整性管理 c) 工艺验证、清洁验证、分析方法验证 d) 无菌保障 e) QC实验室 f) 公用系统（水系统、空调系统、压缩空气、氮气、真空） g) 生产现场（仓库、车间）审核 2. 参与或独立审核相关客户管理文件、和上述各个模块 3. 指导企业建立和完善GMP体系，完善质量文件和管理流程，针对已有缺陷提出CAPA； 4. 负责或协助各类调查（偏差调查、OOS/异常事件）CAPA审核与调查建议； 5. 参与企业内部自检、产品质量回顾，提出整改意见； 6. 组织或指导企业开展风险识别、评估与风险控制； 7. 配合或指导美国和欧盟GMP认证/检查准备工作； 8. 对企业进行相应模块的GMP符合性审计和差距分析，形成审计报告； 9. 对企业开展GMP模块培训，传递最新法规要求和检查动态，并分享我们的工作经验； 10. 会做文件格式。会使用AI辅助（豆包、千问、ChatGPT、Gamma）来完成文件的编写和汇总。会使用国外主流AI工具 【任职要求】 1. 药学/化学/化工及相关专业硕士及以上学历，有经验者可以适当放宽； 2. 1–3年制药企业生产/质量管理经验，或1年以上GMP咨询工作经验； 3. 熟悉熟悉美国FDA、欧洲EMA、ICH、PIC/S等主要GMP法规指南； 4. 具备良好的英语阅读和书写能力，可查阅英文法规； 5. 逻辑性强，语言和文字能力强。做事严谨、细致，有较强的责任心和执行力； 6. 具备一定的项目管理和沟通协调能力，能独立承担模块； 7. 有团队合作意识，积极主动，能适应短期高频出差和较高工作强度； 8. 有无菌制剂生产或质量管理经验者优先。,,,,
